InsightId,Individual_Id,Event_Timestamp,Current_Sentiment,Lifestyle_Quotient,Health_Profile,Fitness_Milestone,Purchase_Intent,Favourite_Brand,Favourite_Destination,Hobby,Imminent_Event,data_source,Individual_Name,Individual_FirstName,Individual_LastName,Individual_Email,Individual_Phone
INSIGHT_0474,0PKKX000000TfiS4AS,2025-09-20T02:00:48.700636,Sad,Foodie,Fit,Advanced,Very High,Mercedes,Tokyo,Painting,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Rohan Ahluwalia,Rohan,Ahluwalia,rohan.ahluwalia@gmail.com,+917185854118
INSIGHT_0475,0PKKX000000TfiS4AS,2025-10-20T04:41:48.700636,Sad,Foodie,Fit,Advanced,Considering,Mercedes,Tokyo,Painting,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Rohan Ahluwalia,Rohan,Ahluwalia,rohan.ahluwalia@gmail.com,+917185854118
INSIGHT_0476,0PKKX000000Tfjl4AC,2025-09-06T02:09:48.700636,Sad,Adventurer,Stressed,Amateur,Medium,Amazon,Singapore,Writing,Zoom call with family overseas in evening,synthetic_insights,Siddharth Yadav,Siddharth,Yadav,siddharth.yadav@yahoo.com,+917457018765
INSIGHT_0477,0PKKX000000Tfjl4AC,2025-08-18T09:41:48.700636,Sad,Traveller,Stressed,Amateur,Immediate,Amazon,Singapore,Writing,Virtual yoga class starting in 2 hours,synthetic_insights,Siddharth Yadav,Siddharth,Yadav,siddharth.yadav@yahoo.com,+917457018765
INSIGHT_0478,0PKKX000000Tfjl4AC,2025-09-15T02:36:48.700636,Sad,Traveller,Stressed,Amateur,Researching,Amazon,Thailand,Writing,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Siddharth Yadav,Siddharth,Yadav,siddharth.yadav@yahoo.com,+917457018765
INSIGHT_0479,0PKKX000000Tfjl4AC,2025-09-28T02:25:48.700636,Sad,Traveller,Stressed,Amateur,Tepid,Amazon,Thailand,Writing,Concert tickets for favorite band next Friday,synthetic_insights,Siddharth Yadav,Siddharth,Yadav,siddharth.yadav@yahoo.com,+917457018765
INSIGHT_0480,0PKKX000000Tfjl4AC,2025-09-22T05:51:48.700636,Sad,Traveller,Stressed,Amateur,High,Amazon,Thailand,Writing,Expecting Amazon package delivery today,synthetic_insights,Siddharth Yadav,Siddharth,Yadav,siddharth.yadav@yahoo.com,+917457018765
INSIGHT_0481,0PKKX000000Tfjl4AC,2025-09-03T09:48:48.700636,Sad,Traveller,Hypotensive,Amateur,Medium,Amazon,Thailand,Writing,Weekend getaway to wine country next month,synthetic_insights,Siddharth Yadav,Siddharth,Yadav,siddharth.yadav@yahoo.com,+917457018765
INSIGHT_0482,0PKKX000000Tfjm4AC,2025-08-14T10:09:48.700636,Elated,Homebody,Stressed,Amateur,Researching,Adidas,Barcelona,Piano,House closing scheduled for end of month,synthetic_insights,Sonal Saxena,Sonal,Saxena,sonal.saxena@yahoo.com,+916008958673
INSIGHT_0483,0PKKX000000Tfjm4AC,2025-08-04T12:19:48.700636,Elated,Homebody,Stressed,Amateur,Low,Sony,Hong Kong,Piano,Starting online MBA program next semester,synthetic_insights,Sonal Saxena,Sonal,Saxena,sonal.saxena@yahoo.com,+916008958673
INSIGHT_0484,0PKKX000000Tfjm4AC,2025-10-23T10:11:48.700636,Excited,Homebody,Stressed,Intermediate,Very High,Sony,Hong Kong,Piano,Scheduled car service appointment tomorrow,synthetic_insights,Sonal Saxena,Sonal,Saxena,sonal.saxena@yahoo.com,+916008958673
INSIGHT_0485,0PKKX000000Tfjm4AC,2025-08-16T22:54:48.700636,Calm,Homebody,Stressed,Amateur,Researching,Sony,Hong Kong,Piano,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Sonal Saxena,Sonal,Saxena,sonal.saxena@yahoo.com,+916008958673
INSIGHT_0486,0PKKX000000Tfjm4AC,2025-09-17T13:49:48.700636,Calm,Homebody,Stressed,Amateur,Researching,Sony,Hawaii,Piano,Baby shower for sister happening this Sunday,synthetic_insights,Sonal Saxena,Sonal,Saxena,sonal.saxena@yahoo.com,+916008958673
INSIGHT_0487,0PKKX000000Tfjm4AC,2025-09-13T08:49:48.700636,Calm,Homebody,Stressed,Amateur,Medium,Sony,Hawaii,Piano,Weekend getaway to wine country next month,synthetic_insights,Sonal Saxena,Sonal,Saxena,sonal.saxena@yahoo.com,+916008958673
INSIGHT_0488,0PKKX000000Tfjn4AC,2025-09-28T09:25:48.700636,Sad,Homebody,Fit,Rookie,Not Interested,REI,Amsterdam,Playing Guitar,Moving to new apartment this weekend,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0489,0PKKX000000Tfjn4AC,2025-08-10T23:55:48.700636,Frustrated,Homebody,Fit,Elite,Low,REI,Amsterdam,Playing Guitar,Concert tickets for favorite band next Friday,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0490,0PKKX000000Tfjn4AC,2025-10-25T11:32:48.700636,Frustrated,Homebody,Hypotensive,Elite,Immediate,REI,Amsterdam,Playing Guitar,Birthday party tonight at favorite restaurant,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0491,0PKKX000000Tfjn4AC,2025-08-19T06:40:48.700636,Frustrated,Homebody,Athletic,Elite,Not Interested,Bose,Amsterdam,Playing Guitar,Starting new diet plan from Monday,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0492,0PKKX000000Tfjn4AC,2025-08-29T00:16:48.700636,Frustrated,Homebody,Fit,Elite,Considering,Bose,Amsterdam,Playing Guitar,Book club meeting at local cafe tomorrow,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0493,0PKKX000000Tfjn4AC,2025-08-14T19:59:48.700636,Frustrated,Homebody,Athletic,Elite,High,Bose,Amsterdam,Playing Guitar,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0494,0PKKX000000Tfjn4AC,2025-08-20T13:30:48.700636,Frustrated,Homebody,Healthy,Elite,Immediate,Bose,Amsterdam,Playing Guitar,Meeting personal trainer for first session tomorrow,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0495,0PKKX000000Tfjn4AC,2025-10-13T07:28:48.700636,Frustrated,Homebody,Healthy,Elite,Medium,Bose,Amsterdam,Playing Guitar,Baby shower for sister happening this Sunday,synthetic_insights,Seema Verma,Seema,Verma,seema.verma@company.com,+919874931603
INSIGHT_0496,0PKKX000000Tfjo4AC,2025-10-19T04:35:48.700636,Anxious,Homebody,Fit,Intermediate,Researching,Louis Vuitton,San Francisco,Surfing,Job interview scheduled for Monday morning,synthetic_insights,Priya Menon,Priya,Menon,priya.menon@company.com,+918630431497
INSIGHT_0497,0PKKX000000Tfjo4AC,2025-09-20T10:20:48.700636,Anxious,Homebody,Fit,Elite,Very High,Louis Vuitton,San Francisco,Surfing,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Priya Menon,Priya,Menon,priya.menon@company.com,+918630431497
INSIGHT_0498,0PKKX000000Tfjo4AC,2025-10-24T05:06:48.700636,Angry,Homebody,Healthy,Elite,Medium,Louis Vuitton,San Francisco,Surfing,Expecting Amazon package delivery today,synthetic_insights,Priya Menon,Priya,Menon,priya.menon@company.com,+918630431497
INSIGHT_0499,0PKKX000000Tfjp4AC,2025-10-13T21:05:48.700636,Frustrated,Foodie,Healthy,Amateur,Medium,Amazon,Denver,Podcasting,Marathon training run this Saturday at 6 AM,synthetic_insights,Vivek Pandey,Vivek,Pandey,vivek.pandey@hotmail.com,+917329324756
INSIGHT_0500,0PKKX000000Tfjp4AC,2025-10-28T19:38:48.700636,Frustrated,Minimalist,Healthy,Elite,Immediate,Amazon,Denver,Podcasting,Cooking class scheduled for Tuesday evening,synthetic_insights,Vivek Pandey,Vivek,Pandey,vivek.pandey@hotmail.com,+917329324756
INSIGHT_0501,0PKKX000000Tfjp4AC,2025-10-18T07:53:48.700636,Sad,Minimalist,Healthy,Champion,Not Interested,Amazon,Denver,Podcasting,Photography workshop this Saturday,synthetic_insights,Vivek Pandey,Vivek,Pandey,vivek.pandey@hotmail.com,+917329324756
INSIGHT_0502,0PKKX000000Tfjp4AC,2025-09-27T16:52:48.700636,Sad,Minimalist,Healthy,Champion,Researching,Amazon,Denver,Podcasting,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Vivek Pandey,Vivek,Pandey,vivek.pandey@hotmail.com,+917329324756
INSIGHT_0503,0PKKX000000Tfjp4AC,2025-08-21T10:33:48.700636,Sad,Minimalist,Healthy,Champion,High,Amazon,Denver,Podcasting,Starting new diet plan from Monday,synthetic_insights,Vivek Pandey,Vivek,Pandey,vivek.pandey@hotmail.com,+917329324756
INSIGHT_0504,0PKKX000000Tfjp4AC,2025-09-19T06:23:48.700636,Disgusted,Minimalist,Healthy,Champion,Immediate,Amazon,Denver,Podcasting,Attending friend's wedding ceremony this weekend,synthetic_insights,Vivek Pandey,Vivek,Pandey,vivek.pandey@hotmail.com,+917329324756
INSIGHT_0505,0PKKX000000Tfjq4AC,2025-09-13T12:04:48.700636,Sad,Luxury Seeker,Recovering,Champion,Low,Spotify,London,Car Restoration,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Naveen Chawla,Naveen,Chawla,naveen.chawla@gmail.com,+917654547571
INSIGHT_0506,0PKKX000000Tfjq4AC,2025-08-13T12:55:48.700636,Anxious,Luxury Seeker,Recovering,Champion,Considering,Spotify,London,Car Restoration,Flight to Hawaii departing in 3 days,synthetic_insights,Naveen Chawla,Naveen,Chawla,naveen.chawla@gmail.com,+917654547571
INSIGHT_0507,0PKKX000000Tfjq4AC,2025-09-28T02:54:48.700636,Anxious,Luxury Seeker,Recovering,Champion,Researching,Spotify,London,Car Restoration,Gym membership renewal due next week,synthetic_insights,Naveen Chawla,Naveen,Chawla,naveen.chawla@gmail.com,+917654547571
INSIGHT_0508,0PKKX000000Tfjq4AC,2025-10-07T17:45:48.700636,Anxious,Luxury Seeker,Recovering,Elite,Very High,Spotify,London,Car Restoration,Attending friend's wedding ceremony this weekend,synthetic_insights,Naveen Chawla,Naveen,Chawla,naveen.chawla@gmail.com,+917654547571
INSIGHT_0509,0PKKX000000Tfjq4AC,2025-08-15T00:18:48.700636,Anxious,Luxury Seeker,Healthy,Elite,Medium,Spotify,Iceland,Car Restoration,Scheduled car service appointment tomorrow,synthetic_insights,Naveen Chawla,Naveen,Chawla,naveen.chawla@gmail.com,+917654547571
INSIGHT_0510,0PKKX000000Tfjr4AC,2025-09-24T16:49:48.700636,Elated,Health Enthusiast,Stressed,Advanced,Researching,Tesla,Austin,Gaming,Scheduled car service appointment tomorrow,synthetic_insights,Tanvi Choudhary,Tanvi,Choudhary,tanvi.choudhary@tech.in,+919161311269
INSIGHT_0511,0PKKX000000Tfjr4AC,2025-09-16T09:26:48.700636,Elated,Health Enthusiast,Stressed,Advanced,High,Tesla,Austin,Gaming,Moving to new apartment this weekend,synthetic_insights,Tanvi Choudhary,Tanvi,Choudhary,tanvi.choudhary@tech.in,+919161311269
INSIGHT_0512,0PKKX000000Tfjr4AC,2025-08-31T03:18:48.700636,Elated,Health Enthusiast,Stressed,Advanced,Considering,Tesla,Austin,Gaming,Expecting Amazon package delivery today,synthetic_insights,Tanvi Choudhary,Tanvi,Choudhary,tanvi.choudhary@tech.in,+919161311269
INSIGHT_0513,0PKKX000000Tfjs4AC,2025-09-02T12:12:48.700636,Disgusted,Foodie,Stressed,Advanced,Very High,Lululemon,Amsterdam,Coding,Waiting anxiously for Samsung mobile phone product launch next week,synthetic_insights,Ankit Ansari,Ankit,Ansari,ankit.ansari@gmail.com,+919981448915
INSIGHT_0514,0PKKX000000Tfjs4AC,2025-10-22T13:20:48.700636,Disgusted,Foodie,Active,Rookie,Considering,Lululemon,Amsterdam,Coding,Flight to Hawaii departing in 3 days,synthetic_insights,Ankit Ansari,Ankit,Ansari,ankit.ansari@gmail.com,+919981448915
INSIGHT_0515,0PKKX000000Tfjs4AC,2025-10-15T11:54:48.700636,Angry,Adventurer,Active,Rookie,Medium,Lululemon,Amsterdam,Coding,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Ankit Ansari,Ankit,Ansari,ankit.ansari@gmail.com,+919981448915
INSIGHT_0516,0PKKX000000Tfjs4AC,2025-09-04T23:59:48.700636,Elated,Adventurer,Sick,Rookie,Medium,Lululemon,Singapore,Coding,Starting new diet plan from Monday,synthetic_insights,Ankit Ansari,Ankit,Ansari,ankit.ansari@gmail.com,+919981448915
INSIGHT_0517,0PKKX000000Tfjs4AC,2025-08-25T17:49:48.700636,Disgusted,Adventurer,Healthy,Rookie,Tepid,Lululemon,Singapore,Coding,Expecting Amazon package delivery today,synthetic_insights,Ankit Ansari,Ankit,Ansari,ankit.ansari@gmail.com,+919981448915
INSIGHT_0518,0PKKX000000Tfjs4AC,2025-10-14T17:34:48.700636,Disgusted,Adventurer,Healthy,Rookie,Researching,Lululemon,Singapore,Coding,Attending friend's wedding ceremony this weekend,synthetic_insights,Ankit Ansari,Ankit,Ansari,ankit.ansari@gmail.com,+919981448915
INSIGHT_0519,0PKKX000000Tfjs4AC,2025-10-19T01:02:48.700636,Excited,Adventurer,Healthy,Rookie,Immediate,Lululemon,Singapore,Coding,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Ankit Ansari,Ankit,Ansari,ankit.ansari@gmail.com,+919981448915
INSIGHT_0520,0PKKX000000Tfjt4AC,2025-09-05T20:07:48.700636,Frustrated,Tech Savvy,Sedentary,Rookie,Medium,Lululemon,Miami,Gardening,Attending friend's wedding ceremony this weekend,synthetic_insights,Swati Varma,Swati,Varma,swati.varma@outlook.com,+916147621993
INSIGHT_0521,0PKKX000000Tfjt4AC,2025-08-29T15:08:48.700636,Frustrated,Tech Savvy,Sedentary,Advanced,Researching,Lululemon,Miami,Gardening,Weekend getaway to wine country next month,synthetic_insights,Swati Varma,Swati,Varma,swati.varma@outlook.com,+916147621993
INSIGHT_0522,0PKKX000000Tfjt4AC,2025-08-02T05:30:48.700636,Frustrated,Tech Savvy,Sedentary,Advanced,High,Lululemon,Miami,Gardening,Cooking class scheduled for Tuesday evening,synthetic_insights,Swati Varma,Swati,Varma,swati.varma@outlook.com,+916147621993
INSIGHT_0523,0PKKX000000Tfjt4AC,2025-08-03T02:24:48.700636,Stressed,Tech Savvy,Sedentary,Advanced,Considering,Lululemon,Miami,Gardening,Photography workshop this Saturday,synthetic_insights,Swati Varma,Swati,Varma,swati.varma@outlook.com,+916147621993
INSIGHT_0524,0PKKX000000Tfju4AC,2025-08-01T12:28:48.700636,Sad,Health Enthusiast,Healthy,Intermediate,Medium,Spotify,Amsterdam,Yoga,Job interview scheduled for Monday morning,synthetic_insights,Naveen Dewan,Naveen,Dewan,naveen.dewan@company.com,+916505212188
INSIGHT_0525,0PKKX000000Tfju4AC,2025-10-07T07:06:48.700636,Stressed,Adventurer,Healthy,Intermediate,High,Spotify,Amsterdam,Yoga,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Naveen Dewan,Naveen,Dewan,naveen.dewan@company.com,+916505212188
INSIGHT_0526,0PKKX000000Tfju4AC,2025-10-12T05:41:48.700636,Stressed,Adventurer,Recovering,Professional,Immediate,Spotify,Amsterdam,Yoga,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Naveen Dewan,Naveen,Dewan,naveen.dewan@company.com,+916505212188
INSIGHT_0527,0PKKX000000Tfju4AC,2025-09-13T02:00:48.700636,Stressed,Adventurer,Recovering,Professional,Considering,Netflix,Amsterdam,Yoga,Gym membership renewal due next week,synthetic_insights,Naveen Dewan,Naveen,Dewan,naveen.dewan@company.com,+916505212188
INSIGHT_0528,0PKKX000000Tfju4AC,2025-08-17T16:35:48.700636,Stressed,Adventurer,Recovering,Champion,Low,Netflix,Amsterdam,Yoga,House closing scheduled for end of month,synthetic_insights,Naveen Dewan,Naveen,Dewan,naveen.dewan@company.com,+916505212188
INSIGHT_0529,0PKKX000000Tfju4AC,2025-09-15T07:58:48.700636,Excited,Adventurer,Recovering,Champion,Tepid,Netflix,London,Yoga,Photography workshop this Saturday,synthetic_insights,Naveen Dewan,Naveen,Dewan,naveen.dewan@company.com,+916505212188
